S0,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32,S33,S34,S35,S36,S37,S38,S39,S40,S41,S42,S43,S44,S45,S46,S47,S48,S49,S50,S51,S52,S53,S54,S55,S56,S57,S58,S59,S60,S61,S62,S63,S64,S65,S66,S67,S68,S69,S70,S71,S72,S73,S74,S75,S76,S77,S78,S79,S80,S81,S82
11.6024475,11.578737,11.382347,11.246663,11.465708,11.435391,11.473449,11.528239,11.364945,11.360824,11.326104,11.402476,11.372379,11.961916,11.993428,12.004189,12.298566,12.273496,12.413118,12.359976,12.4857235,12.43943,12.542377,12.243134,12.112052,12.420317,12.3085,12.396864,12.423624,12.433961,12.771962,12.777244,12.859232,12.852382,12.986289,13.016246,12.957677,12.80092,16.917076,16.939062,17.141958,17.022255,17.027782,16.88557,16.87044,11.2858095,11.620809,16.929586,16.93752,16.894608,16.045752,16.055464,16.172178,16.052723,16.164728,16.131378,16.114023,16.059439,16.01516,16.043684,16.015009,16.157793,16.330694,16.220741,16.396688,16.263178,16.411903,16.229887,16.353289,16.249744,16.226593,16.29399,11.676083,11.446397,11.637176,15.474764,15.871824,15.84275,15.789477,19.86743,19.883333,23.267574,20.737589
78.22876,71.32808,62.214176,64.98632,50.510704,69.06312,75.36182,79.93464,75.72743,67.55816,67.83888,65.53754,71.799706,78.094864,78.90346,50.31776,58.343697,63.85652,36.601665,70.77666,75.66846,79.23065,48.978428,68.20982,60.42593,63.673492,69.77645,79.38319,78.76845,56.437298,61.77661,63.194267,50.88146,68.751434,76.14836,77.40808,55.777214,47.343655,64.60826,47.879406,71.21849,78.55273,76.58926,62.303143,62.3033,61.790142,47.13216,68.99609,78.5888,78.46199,70.755325,47.452377,58.8525,62.841587,71.535965,77.208725,80.114494,73.519066,65.91306,51.446964,67.15771,73.124825,77.825035,78.240685,48.856792,64.462494,61.22751,47.75959,70.63524,80.16142,76.75031,46.317608,64.4129,61.611473,63.229984,70.02054,71.29039,71.424385,60.00588,65.56041,63.920483,62.783195,70.4425
59.34156,22.861351,48.754295,51.79864,59.905487,55.914654,67.003525,68.11557,58.382755,38.927723,53.575386,20.807243,33.258427,63.952396,61.73939,15.241866,29.320051,25.598804,23.342146,50.355877,59.385757,60.786057,15.43419,15.792171,47.708126,21.676208,41.269398,61.968655,65.11109,19.264597,17.914383,41.020264,47.895367,22.283798,62.013344,61.10842,18.990004,32.991264,44.173912,25.47886,23.591393,59.26359,53.97758,14.463077,33.35163,34.822563,21.901464,31.888622,61.34989,57.767868,22.629135,20.768736,48.217808,50.29117,55.0726,65.36578,63.89531,31.237902,17.65246,25.12165,17.102264,33.466183,66.059105,54.324028,18.76185,17.796072,23.034431,35.26646,39.681232,61.18521,55.40431,15.733056,17.559973,26.417673,38.124268,42.65532,52.57102,49.402218,25.416323,30.958145,31.245728,29.755184,36.762596
21.927612,21.742645,21.807943,21.52331,21.686834,20.98866,21.429932,21.536314,21.11936,20.964828,21.283188,21.339832,21.090157,23.431696,23.250587,23.567268,22.593042,22.590675,23.014038,23.24765,23.468891,23.368496,23.340836,22.612236,22.91452,23.177387,23.066294,23.087032,22.936659,23.284184,22.838387,22.963755,23.335257,23.099276,23.169878,23.069967,23.199244,23.00874,23.226639,23.108059,23.326149,22.502102,22.285725,22.609665,22.243029,22.356169,22.975155,22.304535,21.463945,21.333115,21.113256,21.303373,21.402372,20.853199,21.025246,21.355015,21.284872,20.776802,20.876976,20.706514,20.808134,21.253044,23.121174,23.220587,23.418924,22.79076,23.088945,23.181084,23.39051,23.035517,22.921574,23.377241,22.487349,21.772898,22.798904,24.105633,28.115294,28.077795,26.632782,26.397099,25.838432,27.217876,28.747084
79.18561,68.75587,39.057487,30.286057,26.596249,65.664314,78.207535,74.68542,78.46633,69.03544,46.15078,68.038956,74.89895,83.836494,78.34427,34.61955,58.850773,59.751923,37.817127,68.229576,78.12119,81.157486,40.425465,39.020836,33.6545,28.706362,66.86335,79.90432,80.24225,36.541042,50.875317,63.605156,20.67593,67.88426,75.31008,77.63653,37.517094,43.06198,46.02281,27.01058,73.22895,77.796074,79.38216,41.67373,50.793964,31.598204,15.526375,58.893387,76.69832,78.33403,41.684166,29.847921,27.78324,34.37051,68.35945,72.95877,81.069084,75.22309,60.088837,38.55518,64.2336,74.186165,81.22478,79.9163,58.50394,52.096786,38.03195,23.928669,71.63676,78.304794,79.27895,26.102543,51.11529,44.491837,20.652962,64.72187,65.502014,66.733406,56.09251,46.996548,50.945328,43.34602,52.480843
29.822577,30.633352,22.645908,24.14778,22.661146,27.527035,30.720112,30.32015,28.009571,29.368639,24.550081,27.65344,30.518064,30.586243,33.08409,24.787191,21.093246,23.12626,26.459198,24.890839,26.908388,29.570517,20.93668,23.316088,23.5636,24.813135,25.725304,29.957018,29.504276,24.11429,21.31917,23.669842,23.466154,27.514889,27.467209,29.71494,20.202457,24.006807,24.118364,24.985094,26.354944,27.345089,28.652805,21.8123,22.892262,22.310137,24.18819,24.638958,33.61266,29.075132,27.188238,23.300966,24.951986,26.924614,21.764202,34.640392,29.205875,29.127485,24.013365,25.97498,26.683846,32.04713,29.079847,36.12592,23.6228,23.027607,23.769264,26.63859,27.872873,29.436579,27.920328,22.29665,22.660217,23.409878,26.15693,28.69429,27.708736,30.061312,25.15711,25.575829,24.992022,25.470903,29.37595
15.134779,14.992972,14.881312,14.897648,11.413406,11.121838,11.28182,11.367263,11.271777,11.19911,11.242084,11.282193,11.140493,11.503033,11.578563,11.635477,15.017186,11.556428,11.617846,11.497052,11.517719,11.529743,11.589486,11.672785,11.435879,11.66026,11.51603,11.594434,11.705057,11.522707,11.614405,11.508831,11.5057125,11.5648575,11.571193,11.692723,11.622997,11.214439,11.567331,11.524828,11.531807,11.454141,11.451944,11.227637,11.383909,11.2911625,14.760055,14.908257,15.162762,15.10404,14.859392,14.855344,11.245716,16.803999,16.856417,16.884342,16.867529,16.90774,16.790398,16.902014,16.931744,11.369411,11.58997,11.59346,11.604011,11.528351,11.538814,12.493287,12.584466,11.610125,11.580302,11.459679,11.525344,11.404688,11.617543,11.782625,12.787956,12.771129,12.409322,12.473221,12.219709,12.802169,12.902374
33.060448,22.260803,10.550908,7.9383655,10.439258,27.232128,32.26772,30.84782,21.734638,15.280362,13.568739,13.513421,23.45064,34.86456,33.746178,14.695237,12.122513,11.287391,13.047531,23.277996,29.7078,33.0644,15.11946,10.482904,9.855993,13.06682,28.267866,33.380585,33.183422,15.348302,9.145414,11.38812,8.52421,21.243757,27.227545,32.35212,12.680226,10.472355,9.068873,10.73435,25.586975,26.719255,25.939346,14.118907,10.236412,8.18271,9.799228,27.581978,28.405745,27.65627,18.028849,8.820007,9.902773,11.989878,22.950026,29.424728,33.355743,21.39202,15.7206,9.934088,16.415165,29.254805,26.099506,31.909828,12.324057,11.716303,12.139823,11.58276,29.803598,32.917458,27.42358,14.041966,8.12829,9.194535,11.427865,28.43771,25.885563,27.315144,18.769953,17.300476,14.068058,16.695,24.633749
21.568172,21.334476,21.429106,20.756075,21.577309,21.126564,21.297926,21.726904,20.682081,21.040604,20.934378,21.177034,20.65432,21.636261,22.031145,21.872244,21.884329,21.448366,22.311161,21.751831,21.860006,21.698334,21.72661,21.55423,21.294806,22.908186,21.768934,21.625511,21.714489,22.140402,21.754198,21.755487,22.344595,22.275848,21.96821,22.350569,22.392393,21.982174,21.703375,21.890104,22.218647,21.629456,21.480001,21.305624,21.501848,20.819313,22.44193,21.869415,21.292627,21.59662,21.066393,21.573174,21.153896,20.88151,20.962017,20.78221,20.685379,20.599419,20.938568,20.637983,20.783268,20.890947,21.562689,22.110085,22.438131,21.885176,21.871887,22.87232,21.786722,22.370365,22.335558,22.171925,21.764303,20.510672,22.57386,25.52,30.682953,30.763323,30.104946,29.490309,28.402882,31.456469,30.91139
40.75452,31.568228,33.985485,32.267597,34.632652,31.171915,35.074215,32.044395,20.57165,38.988853,36.698795,36.63706,28.992207,34.554535,40.87708,30.632784,37.326515,35.165653,13.901745,27.747927,32.800583,33.534035,26.519327,37.767307,30.926258,12.902594,23.131578,42.359715,38.672356,36.107796,29.283003,33.7409,14.342989,33.599953,37.49576,39.880547,31.677128,35.254112,25.338888,13.128473,34.91985,36.064133,39.735523,34.408955,36.407867,33.258575,27.866331,33.71617,44.63671,48.312904,26.569723,33.790997,31.302423,32.901787,34.001316,48.58957,49.668385,37.141514,35.55771,35.53757,30.778082,35.084877,42.40104,42.303886,34.508648,36.83781,34.88167,35.317806,38.438004,36.827774,39.298042,33.593193,26.61935,32.182686,31.81432,34.477703,37.52275,36.964043,34.181595,37.20687,31.723976,33.088932,31.434553
16.274303,12.365335,14.102075,12.056575,13.255198,15.543762,19.621494,19.489878,15.385622,13.773308,13.393006,13.252004,14.261126,20.556261,15.773265,12.361127,17.516653,10.624447,10.952721,15.582369,15.681384,22.383097,12.424976,13.85912,12.65435,11.3453,15.350721,17.42193,19.653769,10.823172,14.005686,12.767811,13.622962,16.37099,17.406559,18.305515,12.196941,12.381342,14.822943,11.448164,19.888432,20.503073,20.529062,10.776995,15.240064,9.568407,11.865152,12.304392,13.644662,13.418129,12.452652,12.212535,14.102226,16.086033,18.341228,19.837263,20.20439,18.68055,15.894705,17.792776,17.11997,19.321896,23.298826,22.656288,13.371684,14.085811,12.2841015,12.651746,18.849682,19.270782,19.741945,10.591399,15.081934,10.401795,13.044243,16.85629,17.253561,15.820789,14.350046,13.939174,12.678967,13.17156,15.82277
29.39154,23.78305,19.78892,16.040253,15.11874,14.633223,30.391853,33.085133,22.435593,25.14796,21.348202,21.916737,26.537796,31.693573,32.841957,20.145353,18.769953,15.996732,10.976676,29.698143,29.10517,33.19544,14.3981085,20.866835,14.117495,10.765784,23.099794,30.395304,32.426876,18.894133,17.929684,15.9395485,10.464834,17.869808,31.93752,31.975533,17.825657,16.263895,14.964223,8.888997,24.395657,31.742619,35.215416,18.990988,17.76964,9.453188,8.744683,26.568441,29.753813,31.557133,18.348421,16.569616,17.429287,15.167895,22.122387,33.81248,36.559834,25.751272,25.969025,24.03274,24.66505,25.049673,25.774755,33.49954,19.310717,17.182814,16.543741,18.272003,24.485817,33.101727,34.739136,19.925064,15.958232,15.516778,12.290547,25.460794,27.050806,29.648048,22.07006,21.398243,15.242274,19.195597,22.560133
17.441813,17.427816,13.981915,14.837654,15.248608,15.810272,15.920446,15.823107,15.120348,15.146664,13.268326,15.225596,15.950724,16.047451,15.855246,13.544266,15.799486,11.625305,15.6167345,12.507448,12.505418,12.567174,12.575568,9.728047,12.464314,8.903701,12.541937,12.609999,12.546962,15.284549,12.471712,7.95373,8.7748575,10.878991,10.888733,10.963474,10.979399,10.687283,13.199847,6.0694094,8.937547,12.244284,8.961094,8.441462,8.938676,8.402273,8.66292,8.665567,18.487722,8.586929,8.543345,8.651063,8.470723,8.658036,13.298206,13.395233,13.359438,10.355705,10.404178,10.37361,10.382699,10.543344,10.96384,11.042044,10.9501915,9.123664,9.837468,9.089033,9.002817,8.986835,8.944423,8.853285,9.679632,8.711341,9.746062,13.88498,15.4633875,13.865378,13.625688,13.563334,10.509747,11.972892,12.300462
10.241213,10.255192,10.271796,10.208837,10.236185,10.186122,10.213286,10.193102,10.164806,10.151239,10.149808,10.171226,10.138647,10.487775,10.435155,10.454011,10.356954,10.377619,10.430936,10.416543,10.492511,10.513316,10.540252,10.370861,10.310138,10.435072,10.391339,10.488445,10.501124,10.503329,10.372976,10.325143,10.450513,10.40852,10.545192,10.525838,10.486368,10.432923,10.366183,10.349002,10.46031,10.371798,10.369596,10.374405,10.253198,10.138155,10.369121,10.372083,10.23881,10.244753,10.178953,10.2418995,10.203109,10.203459,10.234281,10.308665,10.217364,10.1534195,10.118561,10.148265,10.115258,10.27389,10.547384,10.543012,10.579196,10.39828,10.410279,12.208389,12.320908,12.405211,12.358694,12.2922735,12.223388,12.213428,12.205937,12.289138,12.375286,12.346469,12.251864,12.206013,12.212979,11.191031,11.479102
10.177738,10.092378,12.840074,10.170837,10.109767,10.039556,10.10219,10.087978,10.033966,10.021754,10.124851,10.071135,10.016845,10.421218,10.369319,10.400708,10.342695,10.384547,10.49849,10.299913,10.382076,10.350742,10.498354,10.357864,10.405566,10.163385,10.29551,10.386466,10.383844,10.36177,10.407708,10.431774,10.366288,10.300598,10.436827,10.417598,10.384018,9.591263,9.539489,9.62418,9.6101885,9.524986,9.507834,9.514025,11.207278,10.971143,14.191122,14.408288,14.6418085,14.590087,14.644838,12.962701,12.885028,12.930305,13.044004,12.857501,12.904042,12.934797,13.017776,12.959255,9.165612,9.284536,9.605777,17.293283,17.507076,16.48367,16.16018,15.948608,16.551046,16.151743,16.182087,15.828671,16.173023,16.506977,16.126284,14.794584,13.217558,13.148673,12.987236,13.159297,13.318079,12.587984,13.15021
26.195736,19.423439,12.272506,9.995565,11.786521,22.741407,32.308563,32.492214,28.16352,15.718644,12.510855,13.348927,27.840134,31.201769,32.367287,15.4273205,13.470972,10.765342,12.83152,26.247175,27.161074,28.57686,13.488047,13.823755,9.8249445,10.031978,19.44542,33.807137,32.518906,14.567247,11.09976,9.341701,9.574175,19.208652,27.693853,26.724194,13.436545,13.246137,11.511811,10.469802,18.513426,27.033373,29.290583,13.4815645,10.496459,8.764218,9.991335,20.456459,27.368078,25.735703,16.27464,10.811323,8.378033,12.256418,22.58186,28.082468,30.796726,19.950224,15.3076315,12.240964,12.988167,24.170576,35.213272,33.316357,13.109534,11.97897,13.523627,10.873346,26.692354,30.192104,26.60091,13.0330105,13.3792305,9.441498,13.350104,21.62967,26.64655,27.617193,17.934698,17.708439,14.009993,15.843239,22.303104
34.9697,17.259314,18.879066,19.35897,21.825686,31.641876,35.232895,34.99634,13.88427,17.896069,19.733088,20.725386,31.142836,35.719154,35.271595,31.073606,25.360561,25.370756,20.302526,31.236115,35.204212,35.25477,18.194921,18.186993,19.987648,18.00061,32.514008,35.31211,35.191555,18.916399,18.909855,23.366459,23.029993,30.89365,35.031433,34.71403,25.900051,22.349373,19.518042,18.987135,31.842636,34.95244,35.026337,17.78656,18.012054,17.551907,17.759398,31.408512,35.301464,35.094887,17.707148,18.051908,21.700325,19.355312,31.073967,35.529537,35.68039,17.503925,17.828348,21.748974,18.206024,31.76947,35.50445,34.290962,29.663286,26.351908,25.161781,20.15836,31.749666,34.99849,34.897835,18.510237,19.478006,21.921703,18.45788,31.243193,30.820057,30.70617,21.820414,21.617905,47.197582,35.50509,37.177845
16.396996,11.264054,11.236117,11.197291,11.264321,11.206996,11.2294235,11.229589,11.197112,11.206282,11.147676,11.19984,11.194198,11.522383,11.550872,11.542419,11.425908,11.379005,11.455694,11.472227,11.526923,11.519728,11.49319,11.353117,11.362739,9.169723,11.430747,11.515584,11.524471,11.456483,11.39823,8.769892,9.767185,11.484778,11.5566635,11.532891,8.134642,11.45869,11.358899,10.555465,11.532853,11.413327,11.384964,11.271266,11.251449,10.184878,11.3201475,11.274487,11.236786,11.220857,11.163784,11.212307,11.197935,11.180842,11.174193,11.18606,11.18982,11.150967,11.134991,11.100807,11.126578,11.188574,11.539105,11.527882,11.477284,13.476636,12.303514,12.55471,19.810308,19.488262,19.518717,18.300924,13.537764,13.163454,11.421524,17.851963,16.336222,16.234348,15.420794,12.498648,11.874355,12.239605,13.551011
34.06962,34.05064,34.0757,34.059525,34.054626,34.04827,34.08276,34.090298,34.051895,34.042038,34.041737,34.024544,34.031742,34.123184,34.131454,31.70015,34.048054,34.059315,34.089767,34.067085,34.087643,34.114357,34.0891,34.07739,34.0926,34.093407,34.065804,34.081566,34.081818,34.085827,34.08919,34.08421,34.107582,34.07094,34.09894,34.116962,34.084602,34.084736,34.079605,34.112682,34.098503,34.09187,34.082043,34.103218,34.073883,34.095074,34.092575,34.07487,34.044003,34.067963,34.016216,34.05657,34.044865,34.017944,34.042145,34.041317,34.067303,34.030533,34.025078,34.019722,34.02197,34.14289,34.203953,34.18705,34.156803,34.060406,34.056194,34.060524,34.072296,34.074055,34.10441,34.10295,34.060875,34.07845,34.074993,34.098312,34.21667,34.201614,34.175632,34.160355,45.303814,34.128174,34.243378
18.004044,13.565445,17.565413,13.182005,12.53441,14.24673,14.379043,14.36405,14.262071,16.174372,12.372516,12.411926,12.468257,19.058432,18.92133,12.349531,13.674686,9.974619,11.857897,12.767111,13.056716,19.86389,12.797131,12.6434765,10.709836,9.990549,11.833707,11.903262,11.952317,11.912268,11.823137,10.033171,11.446088,11.988929,16.482803,16.47226,16.362854,15.471504,11.599001,15.844267,30.692562,32.451584,32.70679,14.388513,10.263862,12.054894,13.24647,15.418546,15.400967,18.894735,15.450312,12.015228,15.30468,9.926223,17.120525,17.09548,17.08654,17.063759,16.084608,13.160681,15.250274,17.14808,17.225346,17.163038,16.485401,14.641486,10.174003,11.702704,20.54205,20.387772,14.6663885,13.525097,13.487356,12.461546,12.604278,14.934758,16.028381,16.047247,15.51499,15.098454,14.749551,14.245038,16.02984
16.657425,21.971283,21.599865,17.98157,22.617018,16.595898,16.541475,16.60585,16.472961,21.091831,16.822151,16.764874,16.479424,22.29043,22.178568,22.08083,18.385668,17.20794,20.661453,20.566065,20.467289,20.397945,20.544582,20.530678,22.158688,17.536224,16.943783,16.898268,16.930908,17.229416,17.115158,28.557232,23.398026,17.592,17.929579,17.977755,23.566158,17.657846,20.605072,21.57202,21.468243,21.30112,21.369036,22.804302,27.338629,25.116482,22.427443,17.531656,17.477762,17.486265,17.47013,23.024439,16.76889,18.382492,21.162935,22.982632,22.964918,17.925745,26.608606,16.869274,20.950882,16.739279,16.91599,17.01398,26.428741,27.314384,24.993454,29.810913,16.966206,16.986279,16.959742,17.087107,17.052847,26.816982,21.871828,22.132238,18.470537,18.514929,18.500946,23.77886,22.854136,22.026726,19.49103
4.2557135,4.236869,4.2655454,4.1563272,4.237097,4.2054687,4.2153316,4.2447667,4.1863866,4.186211,4.180689,4.2153153,4.1729736,4.3769937,4.391808,4.409973,4.3689036,4.3510895,4.3627863,4.3732557,4.3779163,4.366454,4.3872876,4.327136,4.2550473,4.482341,4.3765483,4.3732967,4.3794003,4.371797,4.33289,4.304319,4.347447,4.4236727,4.429984,4.4588614,4.4303594,4.367668,4.2934165,4.311703,4.41728,4.322723,4.307634,4.2380533,4.2396064,4.0861034,4.2578316,4.255207,4.22868,4.231805,4.200674,9.901472,10.266739,10.431599,10.579732,10.472153,10.529401,10.544784,10.536221,10.598229,10.581797,10.44432,10.419827,10.22088,9.682947,10.231248,9.988229,9.979348,10.269728,10.17476,10.176212,9.773328,10.120834,10.292891,10.088066,9.294888,8.069227,8.043715,7.6489944,7.6966925,7.800898,7.3990035,7.6989374
14.425627,14.387725,14.402736,12.405868,14.341495,15.074065,14.381102,14.334922,14.293495,17.701193,14.25452,14.377156,13.244319,14.465125,14.501134,14.623306,14.510182,14.576515,8.936787,14.385055,14.473071,14.481821,11.27885,13.463435,13.410795,10.213863,14.452747,14.552703,14.476426,14.546902,14.541278,14.561601,10.668954,14.488493,14.524262,14.558684,12.558875,14.525785,14.5542555,9.162427,14.524393,14.406422,14.503851,14.465394,14.347365,13.511252,6.409182,9.578935,9.368129,9.473115,9.565303,12.4577265,12.411889,15.343874,9.44081,9.330356,9.237604,9.196184,9.317762,9.401894,9.281737,9.357692,9.605475,9.778702,10.04432,9.586429,9.879238,10.2884865,9.781378,9.722126,9.720719,9.910496,9.756024,11.082028,8.1583185,10.548591,12.492778,12.569217,12.352608,12.114615,12.004672,12.767785,12.616853
40.628056,32.282017,26.748425,23.536545,26.097744,35.280106,37.98573,39.501186,32.640873,26.305128,27.15818,26.45862,38.098217,41.015606,31.751986,22.768326,31.448288,27.318096,25.028711,34.36746,29.409746,33.069588,19.85468,26.489042,25.02027,24.015179,32.774796,35.031425,44.331814,23.07789,27.111,25.153225,25.062363,34.13897,26.379282,40.141144,22.131405,27.576643,24.715998,22.41591,35.980087,45.22021,40.729855,19.63262,29.16234,20.929867,23.00919,35.69289,32.104034,32.87231,28.635944,25.324884,30.905094,26.774387,31.821558,35.05647,36.776688,33.01388,29.847818,28.94235,25.230783,37.185127,39.281784,33.84459,25.78231,30.392874,26.27488,27.362152,34.9738,37.911053,33.248245,27.349277,25.640047,24.256716,27.054848,34.14736,35.26608,35.849426,30.489164,29.028124,28.247963,27.694952,33.136703
